idZone,nameZone,idQuartier,piece,type,annee,ref,refmin,refmaj,min_year,max_year
11,Quinze-Vingts,48,1,True,2016,25.4,17.8,30.5,1990,9999
11,Parc-de-Montsouris,54,1,True,2016,25.4,17.8,30.5,1990,9999
11,Epinettes,68,1,True,2016,25.4,17.8,30.5,1990,9999
11,Goutte-d'Or,71,1,True,2016,25.4,17.8,30.5,1990,9999
11,Belleville,77,1,True,2016,25.4,17.8,30.5,1990,9999
12,Maison-Blanche,51,1,True,2016,29.1,20.4,34.9,1990,9999
12,Plaisance,56,1,True,2016,29.1,20.4,34.9,1990,9999
13,Gare,50,1,True,2016,27.1,19.0,32.5,1990,9999
13,La Chapelle,72,1,True,2016,27.1,19.0,32.5,1990,9999
13,Villette,73,1,True,2016,27.1,19.0,32.5,1990,9999
13,Pont-de-Flandre,74,1,True,2016,27.1,19.0,32.5,1990,9999
13,Amérique,75,1,True,2016,27.1,19.0,32.5,1990,9999
13,Saint-Fargeau,78,1,True,2016,27.1,19.0,32.5,1990,9999
13,Charonne,80,1,True,2016,27.1,19.0,32.5,1990,9999
14,Bel-Air,45,1,True,2016,31.7,22.2,38.0,1990,9999
14,Bercy,47,1,True,2016,31.7,22.2,38.0,1990,9999
14,Combat,76,1,True,2016,31.7,22.2,38.0,1990,9999
14,Père-Lachaise,79,1,True,2016,31.7,22.2,38.0,1990,9999
1,Notre-Dame-des-Champs,23,2,False,2015,28.0,19.6,33.6,0,1946
1,Saint-Thomas-d'Aquin,25,2,False,2015,28.0,19.6,33.6,0,1946
1,Invalides,26,2,False,2015,28.0,19.6,33.6,0,1946
1,Ecole-Militaire,27,2,False,2015,28.0,19.6,33.6,0,1946
1,Gros-Caillou,28,2,False,2015,28.0,19.6,33.6,0,1946
2,St-Germain-l'Auxerrois,1,2,False,2015,26.5,18.6,31.8,0,1946
2,Palais-Royal,3,2,False,2015,26.5,18.6,31.8,0,1946
2,Place-Vendôme,4,2,False,2015,26.5,18.6,31.8,0,1946
2,Gaillon,5,2,False,2015,26.5,18.6,31.8,0,1946
2,Saint-Merri,13,2,False,2015,26.5,18.6,31.8,0,1946
2,Arsenal,15,2,False,2015,26.5,18.6,31.8,0,1946
2,Notre-Dame,16,2,False,2015,26.5,18.6,31.8,0,1946
2,Monnaie,21,2,False,2015,26.5,18.6,31.8,0,1946
2,Odeon,22,2,False,2015,26.5,18.6,31.8,0,1946
2,Saint-Germain-des-Prés,24,2,False,2015,26.5,18.6,31.8,0,1946
2,Champs-Elysés,29,2,False,2015,26.5,18.6,31.8,0,1946
2,Faubourg-du-Roule,30,2,False,2015,26.5,18.6,31.8,0,1946
2,Madeleine,31,2,False,2015,26.5,18.6,31.8,0,1946
2,Chaussée d'Antin,34,2,False,2015,26.5,18.6,31.8,0,1946
3,Europe,32,2,False,2015,25.2,17.6,30.2,0,1946
3,Muette,62,2,False,2015,25.2,17.6,30.2,0,1946
3,Porte-Dauphine,63,2,False,2015,25.2,17.6,30.2,0,1946
3,Chaillot,64,2,False,2015,25.2,17.6,30.2,0,1946
4,Vivienne,6,2,False,2015,26.3,18.4,31.6,0,1946
4,Mail,7,2,False,2015,26.3,18.4,31.6,0,1946
4,Bonne-Nouvelle,8,2,False,2015,26.3,18.4,31.6,0,1946
4,Arts-et-Metiers,9,2,False,2015,26.3,18.4,31.6,0,1946
4,Enfants-Rouges,10,2,False,2015,26.3,18.4,31.6,0,1946
4,Archives,11,2,False,2015,26.3,18.4,31.6,0,1946
4,Sainte-Avoie,12,2,False,2015,26.3,18.4,31.6,0,1946
4,Saint-Gervais,14,2,False,2015,26.3,18.4,31.6,0,1946
4,Saint-Victor,17,2,False,2015,26.3,18.4,31.6,0,1946
4,Val-de-Grace,19,2,False,2015,26.3,18.4,31.6,0,1946
4,Sorbonne,20,2,False,2015,26.3,18.4,31.6,0,1946
5,Halles,2,2,False,2015,23.8,16.7,28.6,0,1946
5,Saint-Georges,33,2,False,2015,23.8,16.7,28.6,0,1946
5,Faubourg-Montmartre,35,2,False,2015,23.8,16.7,28.6,0,1946
5,Rochechouart,36,2,False,2015,23.8,16.7,28.6,0,1946
5,Saint-Vincent-de-Paul,37,2,False,2015,23.8,16.7,28.6,0,1946
5,Porte-Saint-Denis,38,2,False,2015,23.8,16.7,28.6,0,1946
5,Croulebarbe,52,2,False,2015,23.8,16.7,28.6,0,1946
5,Montparnasse,53,2,False,2015,23.8,16.7,28.6,0,1946
6,Necker,58,2,False,2015,24.3,17.0,29.2,0,1946
6,Ternes,65,2,False,2015,24.3,17.0,29.2,0,1946
6,Plaine de Monceau,66,2,False,2015,24.3,17.0,29.2,0,1946
7,Grenelle,59,2,False,2015,23.5,16.4,28.2,0,1946
7,Javel,60,2,False,2015,23.5,16.4,28.2,0,1946
7,Auteuil,61,2,False,2015,23.5,16.4,28.2,0,1946
8,Saint-Lambert,57,2,False,2015,22.7,15.9,27.2,0,1946
9,Picpus,46,2,False,2015,22.0,15.4,26.4,0,1946
9,Grandes-Carrières,69,2,False,2015,22.0,15.4,26.4,0,1946
9,Clignancourt,70,2,False,2015,22.0,15.4,26.4,0,1946
10,Jardin-des-Plantes,18,2,False,2015,23.1,16.2,27.7,0,1946
10,Saint-Ambroise,42,2,False,2015,23.1,16.2,27.7,0,1946
10,Sainte-Marguerite,44,2,False,2015,23.1,16.2,27.7,0,1946
10,Salpétrière,49,2,False,2015,23.1,16.2,27.7,0,1946
10,Petit-Montrouge,55,2,False,2015,23.1,16.2,27.7,0,1946
10,Batignolles,67,2,False,2015,23.1,16.2,27.7,0,1946
11,Porte-Saint-Martin,39,2,False,2015,22.5,15.8,27.0,0,1946
11,Hôpital-Saint-Louis,40,2,False,2015,22.5,15.8,27.0,0,1946
11,Folie-Méricourt,41,2,False,2015,22.5,15.8,27.0,0,1946
11,Roquette,43,2,False,2015,22.5,15.8,27.0,0,1946
11,Quinze-Vingts,48,2,False,2015,22.5,15.8,27.0,0,1946
11,Parc-de-Montsouris,54,2,False,2015,22.5,15.8,27.0,0,1946
11,Epinettes,68,2,False,2015,22.5,15.8,27.0,0,1946
11,Goutte-d'Or,71,2,False,2015,22.5,15.8,27.0,0,1946
11,Belleville,77,2,False,2015,22.5,15.8,27.0,0,1946
12,Maison-Blanche,51,2,False,2015,23.9,16.7,28.7,0,1946
12,Plaisance,56,2,False,2015,23.9,16.7,28.7,0,1946
13,Gare,50,2,False,2015,20.3,14.2,24.4,0,1946
13,La Chapelle,72,2,False,2015,20.3,14.2,24.4,0,1946
13,Villette,73,2,False,2015,20.3,14.2,24.4,0,1946
13,Pont-de-Flandre,74,2,False,2015,20.3,14.2,24.4,0,1946
13,Amérique,75,2,False,2015,20.3,14.2,24.4,0,1946
13,Saint-Fargeau,78,2,False,2015,20.3,14.2,24.4,0,1946
13,Charonne,80,2,False,2015,20.3,14.2,24.4,0,1946
14,Bel-Air,45,2,False,2015,20.5,14.3,24.6,0,1946
14,Bercy,47,2,False,2015,20.5,14.3,24.6,0,1946
14,Combat,76,2,False,2015,20.5,14.3,24.6,0,1946
14,Père-Lachaise,79,2,False,2015,20.5,14.3,24.6,0,1946
1,Notre-Dame-des-Champs,23,2,False,2016,28.2,19.7,33.8,0,1946
1,Saint-Thomas-d'Aquin,25,2,False,2016,28.2,19.7,33.8,0,1946
1,Invalides,26,2,False,2016,28.2,19.7,33.8,0,1946
1,Ecole-Militaire,27,2,False,2016,28.2,19.7,33.8,0,1946
1,Gros-Caillou,28,2,False,2016,28.2,19.7,33.8,0,1946
2,St-Germain-l'Auxerrois,1,2,False,2016,26.6,18.6,31.9,0,1946
2,Palais-Royal,3,2,False,2016,26.6,18.6,31.9,0,1946
2,Place-Vendôme,4,2,False,2016,26.6,18.6,31.9,0,1946
2,Gaillon,5,2,False,2016,26.6,18.6,31.9,0,1946
2,Saint-Merri,13,2,False,2016,26.6,18.6,31.9,0,1946
2,Arsenal,15,2,False,2016,26.6,18.6,31.9,0,1946
2,Notre-Dame,16,2,False,2016,26.6,18.6,31.9,0,1946
2,Monnaie,21,2,False,2016,26.6,18.6,31.9,0,1946
2,Odeon,22,2,False,2016,26.6,18.6,31.9,0,1946
2,Saint-Germain-des-Prés,24,2,False,2016,26.6,18.6,31.9,0,1946
2,Champs-Elysés,29,2,False,2016,26.6,18.6,31.9,0,1946
2,Faubourg-du-Roule,30,2,False,2016,26.6,18.6,31.9,0,1946
2,Madeleine,31,2,False,2016,26.6,18.6,31.9,0,1946
2,Chaussée d'Antin,34,2,False,2016,26.6,18.6,31.9,0,1946
3,Europe,32,2,False,2016,24.8,17.4,29.8,0,1946
3,Muette,62,2,False,2016,24.8,17.4,29.8,0,1946
3,Porte-Dauphine,63,2,False,2016,24.8,17.4,29.8,0,1946
3,Chaillot,64,2,False,2016,24.8,17.4,29.8,0,1946
4,Vivienne,6,2,False,2016,26.2,18.3,31.4,0,1946
4,Mail,7,2,False,2016,26.2,18.3,31.4,0,1946
4,Bonne-Nouvelle,8,2,False,2016,26.2,18.3,31.4,0,1946
4,Arts-et-Metiers,9,2,False,2016,26.2,18.3,31.4,0,1946
4,Enfants-Rouges,10,2,False,2016,26.2,18.3,31.4,0,1946
4,Archives,11,2,False,2016,26.2,18.3,31.4,0,1946
4,Sainte-Avoie,12,2,False,2016,26.2,18.3,31.4,0,1946
4,Saint-Gervais,14,2,False,2016,26.2,18.3,31.4,0,1946
4,Saint-Victor,17,2,False,2016,26.2,18.3,31.4,0,1946
4,Val-de-Grace,19,2,False,2016,26.2,18.3,31.4,0,1946
4,Sorbonne,20,2,False,2016,26.2,18.3,31.4,0,1946
5,Halles,2,2,False,2016,23.8,16.7,28.6,0,1946
5,Saint-Georges,33,2,False,2016,23.8,16.7,28.6,0,1946
5,Faubourg-Montmartre,35,2,False,2016,23.8,16.7,28.6,0,1946
5,Rochechouart,36,2,False,2016,23.8,16.7,28.6,0,1946
5,Saint-Vincent-de-Paul,37,2,False,2016,23.8,16.7,28.6,0,1946
5,Porte-Saint-Denis,38,2,False,2016,23.8,16.7,28.6,0,1946
5,Croulebarbe,52,2,False,2016,23.8,16.7,28.6,0,1946
5,Montparnasse,53,2,False,2016,23.8,16.7,28.6,0,1946
6,Necker,58,2,False,2016,24.7,17.3,29.6,0,1946
6,Ternes,65,2,False,2016,24.7,17.3,29.6,0,1946
6,Plaine de Monceau,66,2,False,2016,24.7,17.3,29.6,0,1946
7,Grenelle,59,2,False,2016,23.2,16.2,27.8,0,1946
7,Javel,60,2,False,2016,23.2,16.2,27.8,0,1946
7,Auteuil,61,2,False,2016,23.2,16.2,27.8,0,1946
8,Saint-Lambert,57,2,False,2016,22.7,15.9,27.2,0,1946
9,Picpus,46,2,False,2016,22.0,15.4,26.4,0,1946
9,Grandes-Carrières,69,2,False,2016,22.0,15.4,26.4,0,1946
9,Clignancourt,70,2,False,2016,22.0,15.4,26.4,0,1946
10,Jardin-des-Plantes,18,2,False,2016,22.9,16.0,27.5,0,1946
10,Saint-Ambroise,42,2,False,2016,22.9,16.0,27.5,0,1946
10,Sainte-Marguerite,44,2,False,2016,22.9,16.0,27.5,0,1946
10,Salpétrière,49,2,False,2016,22.9,16.0,27.5,0,1946
10,Petit-Montrouge,55,2,False,2016,22.9,16.0,27.5,0,1946
10,Batignolles,67,2,False,2016,22.9,16.0,27.5,0,1946
11,Porte-Saint-Martin,39,2,False,2016,22.8,16.0,27.4,0,1946
11,Hôpital-Saint-Louis,40,2,False,2016,22.8,16.0,27.4,0,1946
11,Folie-Méricourt,41,2,False,2016,22.8,16.0,27.4,0,1946
11,Roquette,43,2,False,2016,22.8,16.0,27.4,0,1946
11,Quinze-Vingts,48,2,False,2016,22.8,16.0,27.4,0,1946
11,Parc-de-Montsouris,54,2,False,2016,22.8,16.0,27.4,0,1946
11,Epinettes,68,2,False,2016,22.8,16.0,27.4,0,1946
11,Goutte-d'Or,71,2,False,2016,22.8,16.0,27.4,0,1946
11,Belleville,77,2,False,2016,22.8,16.0,27.4,0,1946
12,Maison-Blanche,51,2,False,2016,24.3,17.0,29.2,0,1946
12,Plaisance,56,2,False,2016,24.3,17.0,29.2,0,1946
13,Gare,50,2,False,2016,20.7,14.5,24.8,0,1946
13,La Chapelle,72,2,False,2016,20.7,14.5,24.8,0,1946
13,Villette,73,2,False,2016,20.7,14.5,24.8,0,1946
13,Pont-de-Flandre,74,2,False,2016,20.7,14.5,24.8,0,1946
13,Amérique,75,2,False,2016,20.7,14.5,24.8,0,1946
13,Saint-Fargeau,78,2,False,2016,20.7,14.5,24.8,0,1946
13,Charonne,80,2,False,2016,20.7,14.5,24.8,0,1946
14,Bel-Air,45,2,False,2016,20.7,14.5,24.8,0,1946
14,Bercy,47,2,False,2016,20.7,14.5,24.8,0,1946
14,Combat,76,2,False,2016,20.7,14.5,24.8,0,1946
14,Père-Lachaise,79,2,False,2016,20.7,14.5,24.8,0,1946
1,Notre-Dame-des-Champs,23,2,True,2015,31.1,21.8,37.3,0,1946
1,Saint-Thomas-d'Aquin,25,2,True,2015,31.1,21.8,37.3,0,1946
1,Invalides,26,2,True,2015,31.1,21.8,37.3,0,1946
1,Ecole-Militaire,27,2,True,2015,31.1,21.8,37.3,0,1946
1,Gros-Caillou,28,2,True,2015,31.1,21.8,37.3,0,1946
2,St-Germain-l'Auxerrois,1,2,True,2015,29.4,20.6,35.3,0,1946
2,Palais-Royal,3,2,True,2015,29.4,20.6,35.3,0,1946
2,Place-Vendôme,4,2,True,2015,29.4,20.6,35.3,0,1946
2,Gaillon,5,2,True,2015,29.4,20.6,35.3,0,1946
2,Saint-Merri,13,2,True,2015,29.4,20.6,35.3,0,1946
2,Arsenal,15,2,True,2015,29.4,20.6,35.3,0,1946
2,Notre-Dame,16,2,True,2015,29.4,20.6,35.3,0,1946
2,Monnaie,21,2,True,2015,29.4,20.6,35.3,0,1946
2,Odeon,22,2,True,2015,29.4,20.6,35.3,0,1946
2,Saint-Germain-des-Prés,24,2,True,2015,29.4,20.6,35.3,0,1946
2,Champs-Elysés,29,2,True,2015,29.4,20.6,35.3,0,1946
2,Faubourg-du-Roule,30,2,True,2015,29.4,20.6,35.3,0,1946
2,Madeleine,31,2,True,2015,29.4,20.6,35.3,0,1946
2,Chaussée d'Antin,34,2,True,2015,29.4,20.6,35.3,0,1946
3,Europe,32,2,True,2015,28.0,19.6,33.6,0,1946
3,Muette,62,2,True,2015,28.0,19.6,33.6,0,1946
3,Porte-Dauphine,63,2,True,2015,28.0,19.6,33.6,0,1946
3,Chaillot,64,2,True,2015,28.0,19.6,33.6,0,1946
4,Vivienne,6,2,True,2015,29.2,20.4,35.0,0,1946
4,Mail,7,2,True,2015,29.2,20.4,35.0,0,1946
4,Bonne-Nouvelle,8,2,True,2015,29.2,20.4,35.0,0,1946
4,Arts-et-Metiers,9,2,True,2015,29.2,20.4,35.0,0,1946
4,Enfants-Rouges,10,2,True,2015,29.2,20.4,35.0,0,1946
4,Archives,11,2,True,2015,29.2,20.4,35.0,0,1946
4,Sainte-Avoie,12,2,True,2015,29.2,20.4,35.0,0,1946
4,Saint-Gervais,14,2,True,2015,29.2,20.4,35.0,0,1946
4,Saint-Victor,17,2,True,2015,29.2,20.4,35.0,0,1946
4,Val-de-Grace,19,2,True,2015,29.2,20.4,35.0,0,1946
4,Sorbonne,20,2,True,2015,29.2,20.4,35.0,0,1946
5,Halles,2,2,True,2015,26.4,18.5,31.7,0,1946
5,Saint-Georges,33,2,True,2015,26.4,18.5,31.7,0,1946
5,Faubourg-Montmartre,35,2,True,2015,26.4,18.5,31.7,0,1946
5,Rochechouart,36,2,True,2015,26.4,18.5,31.7,0,1946
5,Saint-Vincent-de-Paul,37,2,True,2015,26.4,18.5,31.7,0,1946
5,Porte-Saint-Denis,38,2,True,2015,26.4,18.5,31.7,0,1946
5,Croulebarbe,52,2,True,2015,26.4,18.5,31.7,0,1946
5,Montparnasse,53,2,True,2015,26.4,18.5,31.7,0,1946
6,Necker,58,2,True,2015,27.0,18.9,32.4,0,1946
6,Ternes,65,2,True,2015,27.0,18.9,32.4,0,1946
6,Plaine de Monceau,66,2,True,2015,27.0,18.9,32.4,0,1946
7,Grenelle,59,2,True,2015,26.1,18.3,31.3,0,1946
7,Javel,60,2,True,2015,26.1,18.3,31.3,0,1946
7,Auteuil,61,2,True,2015,26.1,18.3,31.3,0,1946
8,Saint-Lambert,57,2,True,2015,25.2,17.6,30.2,0,1946
9,Picpus,46,2,True,2015,24.4,17.1,29.3,0,1946
9,Grandes-Carrières,69,2,True,2015,24.4,17.1,29.3,0,1946
9,Clignancourt,70,2,True,2015,24.4,17.1,29.3,0,1946
10,Jardin-des-Plantes,18,2,True,2015,25.6,17.9,30.7,0,1946
10,Saint-Ambroise,42,2,True,2015,25.6,17.9,30.7,0,1946
10,Sainte-Marguerite,44,2,True,2015,25.6,17.9,30.7,0,1946
10,Salpétrière,49,2,True,2015,25.6,17.9,30.7,0,1946
10,Petit-Montrouge,55,2,True,2015,25.6,17.9,30.7,0,1946
10,Batignolles,67,2,True,2015,25.6,17.9,30.7,0,1946
11,Porte-Saint-Martin,39,2,True,2015,25.0,17.5,30.0,0,1946
11,Hôpital-Saint-Louis,40,2,True,2015,25.0,17.5,30.0,0,1946
11,Folie-Méricourt,41,2,True,2015,25.0,17.5,30.0,0,1946
11,Roquette,43,2,True,2015,25.0,17.5,30.0,0,1946
11,Quinze-Vingts,48,2,True,2015,25.0,17.5,30.0,0,1946
11,Parc-de-Montsouris,54,2,True,2015,25.0,17.5,30.0,0,1946
11,Epinettes,68,2,True,2015,25.0,17.5,30.0,0,1946
11,Goutte-d'Or,71,2,True,2015,25.0,17.5,30.0,0,1946
11,Belleville,77,2,True,2015,25.0,17.5,30.0,0,1946
12,Maison-Blanche,51,2,True,2015,26.5,18.6,31.8,0,1946
12,Plaisance,56,2,True,2015,26.5,18.6,31.8,0,1946
13,Gare,50,2,True,2015,22.5,15.8,27.0,0,1946
13,La Chapelle,72,2,True,2015,22.5,15.8,27.0,0,1946
13,Villette,73,2,True,2015,22.5,15.8,27.0,0,1946
13,Pont-de-Flandre,74,2,True,2015,22.5,15.8,27.0,0,1946
13,Amérique,75,2,True,2015,22.5,15.8,27.0,0,1946
13,Saint-Fargeau,78,2,True,2015,22.5,15.8,27.0,0,1946
13,Charonne,80,2,True,2015,22.5,15.8,27.0,0,1946
14,Bel-Air,45,2,True,2015,22.8,16.0,27.4,0,1946
14,Bercy,47,2,True,2015,22.8,16.0,27.4,0,1946
14,Combat,76,2,True,2015,22.8,16.0,27.4,0,1946
14,Père-Lachaise,79,2,True,2015,22.8,16.0,27.4,0,1946
1,Notre-Dame-des-Champs,23,2,True,2016,31.6,22.1,37.9,0,1946
1,Saint-Thomas-d'Aquin,25,2,True,2016,31.6,22.1,37.9,0,1946
1,Invalides,26,2,True,2016,31.6,22.1,37.9,0,1946
1,Ecole-Militaire,27,2,True,2016,31.6,22.1,37.9,0,1946
1,Gros-Caillou,28,2,True,2016,31.6,22.1,37.9,0,1946
2,St-Germain-l'Auxerrois,1,2,True,2016,29.8,20.9,35.8,0,1946
2,Palais-Royal,3,2,True,2016,29.8,20.9,35.8,0,1946
2,Place-Vendôme,4,2,True,2016,29.8,20.9,35.8,0,1946
2,Gaillon,5,2,True,2016,29.8,20.9,35.8,0,1946
2,Saint-Merri,13,2,True,2016,29.8,20.9,35.8,0,1946
2,Arsenal,15,2,True,2016,29.8,20.9,35.8,0,1946
2,Notre-Dame,16,2,True,2016,29.8,20.9,35.8,0,1946
2,Monnaie,21,2,True,2016,29.8,20.9,35.8,0,1946
2,Odeon,22,2,True,2016,29.8,20.9,35.8,0,1946
2,Saint-Germain-des-Prés,24,2,True,2016,29.8,20.9,35.8,0,1946
2,Champs-Elysés,29,2,True,2016,29.8,20.9,35.8,0,1946
2,Faubourg-du-Roule,30,2,True,2016,29.8,20.9,35.8,0,1946
2,Madeleine,31,2,True,2016,29.8,20.9,35.8,0,1946
2,Chaussée d'Antin,34,2,True,2016,29.8,20.9,35.8,0,1946
3,Europe,32,2,True,2016,27.8,19.5,33.4,0,1946
3,Muette,62,2,True,2016,27.8,19.5,33.4,0,1946
3,Porte-Dauphine,63,2,True,2016,27.8,19.5,33.4,0,1946
3,Chaillot,64,2,True,2016,27.8,19.5,33.4,0,1946
4,Vivienne,6,2,True,2016,29.3,20.5,35.2,0,1946
4,Mail,7,2,True,2016,29.3,20.5,35.2,0,1946
4,Bonne-Nouvelle,8,2,True,2016,29.3,20.5,35.2,0,1946
4,Arts-et-Metiers,9,2,True,2016,29.3,20.5,35.2,0,1946
4,Enfants-Rouges,10,2,True,2016,29.3,20.5,35.2,0,1946
4,Archives,11,2,True,2016,29.3,20.5,35.2,0,1946
4,Sainte-Avoie,12,2,True,2016,29.3,20.5,35.2,0,1946
4,Saint-Gervais,14,2,True,2016,29.3,20.5,35.2,0,1946
4,Saint-Victor,17,2,True,2016,29.3,20.5,35.2,0,1946
4,Val-de-Grace,19,2,True,2016,29.3,20.5,35.2,0,1946
4,Sorbonne,20,2,True,2016,29.3,20.5,35.2,0,1946
5,Halles,2,2,True,2016,26.7,18.7,32.0,0,1946
5,Saint-Georges,33,2,True,2016,26.7,18.7,32.0,0,1946
5,Faubourg-Montmartre,35,2,True,2016,26.7,18.7,32.0,0,1946
5,Rochechouart,36,2,True,2016,26.7,18.7,32.0,0,1946
5,Saint-Vincent-de-Paul,37,2,True,2016,26.7,18.7,32.0,0,1946
5,Porte-Saint-Denis,38,2,True,2016,26.7,18.7,32.0,0,1946
5,Croulebarbe,52,2,True,2016,26.7,18.7,32.0,0,1946
5,Montparnasse,53,2,True,2016,26.7,18.7,32.0,0,1946
6,Necker,58,2,True,2016,27.7,19.4,33.2,0,1946
6,Ternes,65,2,True,2016,27.7,19.4,33.2,0,1946
6,Plaine de Monceau,66,2,True,2016,27.7,19.4,33.2,0,1946
7,Grenelle,59,2,True,2016,26.0,18.2,31.2,0,1946
7,Javel,60,2,True,2016,26.0,18.2,31.2,0,1946
7,Auteuil,61,2,True,2016,26.0,18.2,31.2,0,1946
8,Saint-Lambert,57,2,True,2016,25.4,17.8,30.5,0,1946
9,Picpus,46,2,True,2016,24.6,17.2,29.5,0,1946
9,Grandes-Carrières,69,2,True,2016,24.6,17.2,29.5,0,1946
9,Clignancourt,70,2,True,2016,24.6,17.2,29.5,0,1946
10,Jardin-des-Plantes,18,2,True,2016,25.6,17.9,30.7,0,1946
10,Saint-Ambroise,42,2,True,2016,25.6,17.9,30.7,0,1946
10,Sainte-Marguerite,44,2,True,2016,25.6,17.9,30.7,0,1946
10,Salpétrière,49,2,True,2016,25.6,17.9,30.7,0,1946
10,Petit-Montrouge,55,2,True,2016,25.6,17.9,30.7,0,1946
10,Batignolles,67,2,True,2016,25.6,17.9,30.7,0,1946
11,Porte-Saint-Martin,39,2,True,2016,25.5,17.9,30.6,0,1946
11,Hôpital-Saint-Louis,40,2,True,2016,25.5,17.9,30.6,0,1946
11,Folie-Méricourt,41,2,True,2016,25.5,17.9,30.6,0,1946
11,Roquette,43,2,True,2016,25.5,17.9,30.6,0,1946
11,Quinze-Vingts,48,2,True,2016,25.5,17.9,30.6,0,1946
11,Parc-de-Montsouris,54,2,True,2016,25.5,17.9,30.6,0,1946
11,Epinettes,68,2,True,2016,25.5,17.9,30.6,0,1946
11,Goutte-d'Or,71,2,True,2016,25.5,17.9,30.6,0,1946
11,Belleville,77,2,True,2016,25.5,17.9,30.6,0,1946
12,Maison-Blanche,51,2,True,2016,27.2,19.0,32.6,0,1946
12,Plaisance,56,2,True,2016,27.2,19.0,32.6,0,1946
13,Gare,50,2,True,2016,23.2,16.2,27.8,0,1946
13,La Chapelle,72,2,True,2016,23.2,16.2,27.8,0,1946
13,Villette,73,2,True,2016,23.2,16.2,27.8,0,1946
13,Pont-de-Flandre,74,2,True,2016,23.2,16.2,27.8,0,1946
13,Amérique,75,2,True,2016,23.2,16.2,27.8,0,1946
13,Saint-Fargeau,78,2,True,2016,23.2,16.2,27.8,0,1946
13,Charonne,80,2,True,2016,23.2,16.2,27.8,0,1946
14,Bel-Air,45,2,True,2016,23.2,16.2,27.8,0,1946
14,Bercy,47,2,True,2016,23.2,16.2,27.8,0,1946
14,Combat,76,2,True,2016,23.2,16.2,27.8,0,1946
14,Père-Lachaise,79,2,True,2016,23.2,16.2,27.8,0,1946
1,Notre-Dame-des-Champs,23,2,False,2015,24.5,17.1,29.4,1946,1970
1,Saint-Thomas-d'Aquin,25,2,False,2015,24.5,17.1,29.4,1946,1970
1,Invalides,26,2,False,2015,24.5,17.1,29.4,1946,1970
1,Ecole-Militaire,27,2,False,2015,24.5,17.1,29.4,1946,1970
1,Gros-Caillou,28,2,False,2015,24.5,17.1,29.4,1946,1970
2,St-Germain-l'Auxerrois,1,2,False,2015,25.8,18.1,31.0,1946,1970
2,Palais-Royal,3,2,False,2015,25.8,18.1,31.0,1946,1970
2,Place-Vendôme,4,2,False,2015,25.8,18.1,31.0,1946,1970
2,Gaillon,5,2,False,2015,25.8,18.1,31.0,1946,1970
2,Saint-Merri,13,2,False,2015,25.8,18.1,31.0,1946,1970
2,Arsenal,15,2,False,2015,25.8,18.1,31.0,1946,1970
2,Notre-Dame,16,2,False,2015,25.8,18.1,31.0,1946,1970
2,Monnaie,21,2,False,2015,25.8,18.1,31.0,1946,1970
2,Odeon,22,2,False,2015,25.8,18.1,31.0,1946,1970
2,Saint-Germain-des-Prés,24,2,False,2015,25.8,18.1,31.0,1946,1970
2,Champs-Elysés,29,2,False,2015,25.8,18.1,31.0,1946,1970
2,Faubourg-du-Roule,30,2,False,2015,25.8,18.1,31.0,1946,1970
2,Madeleine,31,2,False,2015,25.8,18.1,31.0,1946,1970
2,Chaussée d'Antin,34,2,False,2015,25.8,18.1,31.0,1946,1970
3,Europe,32,2,False,2015,26.7,18.7,32.0,1946,1970
3,Muette,62,2,False,2015,26.7,18.7,32.0,1946,1970
3,Porte-Dauphine,63,2,False,2015,26.7,18.7,32.0,1946,1970
3,Chaillot,64,2,False,2015,26.7,18.7,32.0,1946,1970
4,Vivienne,6,2,False,2015,22.2,15.5,26.6,1946,1970
4,Mail,7,2,False,2015,22.2,15.5,26.6,1946,1970
4,Bonne-Nouvelle,8,2,False,2015,22.2,15.5,26.6,1946,1970
4,Arts-et-Metiers,9,2,False,2015,22.2,15.5,26.6,1946,1970
4,Enfants-Rouges,10,2,False,2015,22.2,15.5,26.6,1946,1970
4,Archives,11,2,False,2015,22.2,15.5,26.6,1946,1970
4,Sainte-Avoie,12,2,False,2015,22.2,15.5,26.6,1946,1970
4,Saint-Gervais,14,2,False,2015,22.2,15.5,26.6,1946,1970
4,Saint-Victor,17,2,False,2015,22.2,15.5,26.6,1946,1970
4,Val-de-Grace,19,2,False,2015,22.2,15.5,26.6,1946,1970
4,Sorbonne,20,2,False,2015,22.2,15.5,26.6,1946,1970
5,Halles,2,2,False,2015,20.6,14.4,24.7,1946,1970
5,Saint-Georges,33,2,False,2015,20.6,14.4,24.7,1946,1970
5,Faubourg-Montmartre,35,2,False,2015,20.6,14.4,24.7,1946,1970
5,Rochechouart,36,2,False,2015,20.6,14.4,24.7,1946,1970
5,Saint-Vincent-de-Paul,37,2,False,2015,20.6,14.4,24.7,1946,1970
5,Porte-Saint-Denis,38,2,False,2015,20.6,14.4,24.7,1946,1970
5,Croulebarbe,52,2,False,2015,20.6,14.4,24.7,1946,1970
5,Montparnasse,53,2,False,2015,20.6,14.4,24.7,1946,1970
6,Necker,58,2,False,2015,22.7,15.9,27.2,1946,1970
6,Ternes,65,2,False,2015,22.7,15.9,27.2,1946,1970
6,Plaine de Monceau,66,2,False,2015,22.7,15.9,27.2,1946,1970
