idZone,nameZone,idQuartier,piece,epoque,type,annee,ref,refmin,refmaj
13,Villette,73,1 pièce,1971-1990,Non meublée,2016,22.0,15.4,26.4
13,Pont-de-Flandre,74,1 pièce,1971-1990,Non meublée,2016,22.0,15.4,26.4
13,Amérique,75,1 pièce,1971-1990,Non meublée,2016,22.0,15.4,26.4
13,Saint-Fargeau,78,1 pièce,1971-1990,Non meublée,2016,22.0,15.4,26.4
13,Charonne,80,1 pièce,1971-1990,Non meublée,2016,22.0,15.4,26.4
14,Bel-Air,45,1 pièce,1971-1990,Non meublée,2016,23.2,16.2,27.8
14,Bercy,47,1 pièce,1971-1990,Non meublée,2016,23.2,16.2,27.8
14,Combat,76,1 pièce,1971-1990,Non meublée,2016,23.2,16.2,27.8
14,Père-Lachaise,79,1 pièce,1971-1990,Non meublée,2016,23.2,16.2,27.8
1,Notre-Dame-des-Champs,23,1 pièce,1971-1990,Meublée,2015,35.4,24.8,42.5
1,Saint-Thomas-d'Aquin,25,1 pièce,1971-1990,Meublée,2015,35.4,24.8,42.5
1,Invalides,26,1 pièce,1971-1990,Meublée,2015,35.4,24.8,42.5
1,Ecole-Militaire,27,1 pièce,1971-1990,Meublée,2015,35.4,24.8,42.5
1,Gros-Caillou,28,1 pièce,1971-1990,Meublée,2015,35.4,24.8,42.5
2,St-Germain-l'Auxerrois,1,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Palais-Royal,3,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Place-Vendôme,4,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Gaillon,5,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Saint-Merri,13,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Arsenal,15,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Notre-Dame,16,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Monnaie,21,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Odeon,22,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Saint-Germain-des-Près,24,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Champs-Elysés,29,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Faubourg-du-Roule,30,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Madeleine,31,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
2,Chaussée d'Antin,34,1 pièce,1971-1990,Meublée,2015,30.3,21.2,36.4
3,Europe,32,1 pièce,1971-1990,Meublée,2015,29.2,20.4,35.0
3,Muette,62,1 pièce,1971-1990,Meublée,2015,29.2,20.4,35.0
3,Porte-Dauphine,63,1 pièce,1971-1990,Meublée,2015,29.2,20.4,35.0
3,Chaillot,64,1 pièce,1971-1990,Meublée,2015,29.2,20.4,35.0
4,Vivienne,6,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Mail,7,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Bonne-Nouvelle,8,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Arts-et-Metiers,9,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Enfants-Rouges,10,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Archives,11,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Sainte-Avoie,12,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Saint-Gervais,14,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Saint-Victor,17,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Val-de-Grace,19,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
4,Sorbonne,20,1 pièce,1971-1990,Meublée,2015,30.9,21.6,37.1
5,Halles,2,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Saint-Georges,33,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Faubourg-Montmartre,35,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Rochechouart,36,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Saint-Vincent-de-Paul,37,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Porte-Saint-Denis,38,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Croulebarbe,52,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
5,Montparnasse,53,1 pièce,1971-1990,Meublée,2015,29.4,20.6,35.3
6,Necker,58,1 pièce,1971-1990,Meublée,2015,29.3,20.5,35.2
6,Ternes,65,1 pièce,1971-1990,Meublée,2015,29.3,20.5,35.2
6,Plaine de Monceau,66,1 pièce,1971-1990,Meublée,2015,29.3,20.5,35.2
7,Grenelle,59,1 pièce,1971-1990,Meublée,2015,27.6,19.3,33.1
7,Javel,60,1 pièce,1971-1990,Meublée,2015,27.6,19.3,33.1
7,Auteuil,61,1 pièce,1971-1990,Meublée,2015,27.6,19.3,33.1
8,Saint-Lambert,57,1 pièce,1971-1990,Meublée,2015,27.6,19.3,33.1
9,Picpus,46,1 pièce,1971-1990,Meublée,2015,26.2,18.3,31.4
9,Grandes-Carrières,69,1 pièce,1971-1990,Meublée,2015,26.2,18.3,31.4
9,Clignancourt,70,1 pièce,1971-1990,Meublée,2015,26.2,18.3,31.4
10,Jardin-des-Plantes,18,1 pièce,1971-1990,Meublée,2015,28.9,20.2,34.7
10,Saint-Ambroise,42,1 pièce,1971-1990,Meublée,2015,28.9,20.2,34.7
10,Sainte-Marguerite,44,1 pièce,1971-1990,Meublée,2015,28.9,20.2,34.7
10,Salpétrière,49,1 pièce,1971-1990,Meublée,2015,28.9,20.2,34.7
10,Petit-Montrouge,55,1 pièce,1971-1990,Meublée,2015,28.9,20.2,34.7
10,Batignolles,67,1 pièce,1971-1990,Meublée,2015,28.9,20.2,34.7
11,Porte-Saint-Martin,39,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Hôpital-Saint-Louis,40,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Folie-Méricourt,41,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Roquette,43,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Quinze-Vingts,48,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Parc-de-Montsouris,54,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Epinettes,68,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Goutte-d'Or,71,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
11,Belleville,77,1 pièce,1971-1990,Meublée,2015,24.9,17.4,29.9
12,Maison-Blanche,51,1 pièce,1971-1990,Meublée,2015,25.8,18.1,31.0
12,Plaisance,56,1 pièce,1971-1990,Meublée,2015,25.8,18.1,31.0
13,Gare,50,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
13,La Chapelle,72,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
13,Villette,73,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
13,Pont-de-Flandre,74,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
13,Amérique,75,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
13,Saint-Fargeau,78,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
13,Charonne,80,1 pièce,1971-1990,Meublée,2015,24.5,17.1,29.4
14,Bel-Air,45,1 pièce,1971-1990,Meublée,2015,25.4,17.8,30.5
14,Bercy,47,1 pièce,1971-1990,Meublée,2015,25.4,17.8,30.5
14,Combat,76,1 pièce,1971-1990,Meublée,2015,25.4,17.8,30.5
14,Père-Lachaise,79,1 pièce,1971-1990,Meublée,2015,25.4,17.8,30.5
1,Notre-Dame-des-Champs,23,1 pièce,1971-1990,Meublée,2016,35.1,24.6,42.1
1,Saint-Thomas-d'Aquin,25,1 pièce,1971-1990,Meublée,2016,35.1,24.6,42.1
1,Invalides,26,1 pièce,1971-1990,Meublée,2016,35.1,24.6,42.1
1,Ecole-Militaire,27,1 pièce,1971-1990,Meublée,2016,35.1,24.6,42.1
1,Gros-Caillou,28,1 pièce,1971-1990,Meublée,2016,35.1,24.6,42.1
2,St-Germain-l'Auxerrois,1,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Palais-Royal,3,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Place-Vendôme,4,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Gaillon,5,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Saint-Merri,13,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Arsenal,15,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Notre-Dame,16,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Monnaie,21,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Odeon,22,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Saint-Germain-des-Près,24,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Champs-Elysés,29,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Faubourg-du-Roule,30,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Madeleine,31,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
2,Chaussée d'Antin,34,1 pièce,1971-1990,Meublée,2016,30.2,21.1,36.2
3,Europe,32,1 pièce,1971-1990,Meublée,2016,29.6,20.7,35.5
3,Muette,62,1 pièce,1971-1990,Meublée,2016,29.6,20.7,35.5
3,Porte-Dauphine,63,1 pièce,1971-1990,Meublée,2016,29.6,20.7,35.5
3,Chaillot,64,1 pièce,1971-1990,Meublée,2016,29.6,20.7,35.5
4,Vivienne,6,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Mail,7,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Bonne-Nouvelle,8,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Arts-et-Metiers,9,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Enfants-Rouges,10,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Archives,11,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Sainte-Avoie,12,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Saint-Gervais,14,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Saint-Victor,17,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Val-de-Grace,19,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
4,Sorbonne,20,1 pièce,1971-1990,Meublée,2016,31.2,21.8,37.4
5,Halles,2,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Saint-Georges,33,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Faubourg-Montmartre,35,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Rochechouart,36,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Saint-Vincent-de-Paul,37,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Porte-Saint-Denis,38,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Croulebarbe,52,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
5,Montparnasse,53,1 pièce,1971-1990,Meublée,2016,29.5,20.7,35.4
6,Necker,58,1 pièce,1971-1990,Meublée,2016,29.9,20.9,35.9
6,Ternes,65,1 pièce,1971-1990,Meublée,2016,29.9,20.9,35.9
6,Plaine de Monceau,66,1 pièce,1971-1990,Meublée,2016,29.9,20.9,35.9
7,Grenelle,59,1 pièce,1971-1990,Meublée,2016,28.7,20.1,34.4
7,Javel,60,1 pièce,1971-1990,Meublée,2016,28.7,20.1,34.4
7,Auteuil,61,1 pièce,1971-1990,Meublée,2016,28.7,20.1,34.4
8,Saint-Lambert,57,1 pièce,1971-1990,Meublée,2016,28.1,19.7,33.7
9,Picpus,46,1 pièce,1971-1990,Meublée,2016,26.4,18.5,31.7
9,Grandes-Carrières,69,1 pièce,1971-1990,Meublée,2016,26.4,18.5,31.7
9,Clignancourt,70,1 pièce,1971-1990,Meublée,2016,26.4,18.5,31.7
10,Jardin-des-Plantes,18,1 pièce,1971-1990,Meublée,2016,29.1,20.4,34.9
10,Saint-Ambroise,42,1 pièce,1971-1990,Meublée,2016,29.1,20.4,34.9
10,Sainte-Marguerite,44,1 pièce,1971-1990,Meublée,2016,29.1,20.4,34.9
10,Salpétrière,49,1 pièce,1971-1990,Meublée,2016,29.1,20.4,34.9
10,Petit-Montrouge,55,1 pièce,1971-1990,Meublée,2016,29.1,20.4,34.9
10,Batignolles,67,1 pièce,1971-1990,Meublée,2016,29.1,20.4,34.9
11,Porte-Saint-Martin,39,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Hôpital-Saint-Louis,40,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Folie-Méricourt,41,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Roquette,43,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Quinze-Vingts,48,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Parc-de-Montsouris,54,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Epinettes,68,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Goutte-d'Or,71,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
11,Belleville,77,1 pièce,1971-1990,Meublée,2016,25.5,17.9,30.6
12,Maison-Blanche,51,1 pièce,1971-1990,Meublée,2016,26.1,18.3,31.3
12,Plaisance,56,1 pièce,1971-1990,Meublée,2016,26.1,18.3,31.3
13,Gare,50,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
13,La Chapelle,72,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
13,Villette,73,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
13,Pont-de-Flandre,74,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
13,Amérique,75,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
13,Saint-Fargeau,78,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
13,Charonne,80,1 pièce,1971-1990,Meublée,2016,24.6,17.2,29.5
14,Bel-Air,45,1 pièce,1971-1990,Meublée,2016,26.0,18.2,31.2
14,Bercy,47,1 pièce,1971-1990,Meublée,2016,26.0,18.2,31.2
14,Combat,76,1 pièce,1971-1990,Meublée,2016,26.0,18.2,31.2
14,Père-Lachaise,79,1 pièce,1971-1990,Meublée,2016,26.0,18.2,31.2
1,Notre-Dame-des-Champs,23,1 pièce,après 1990,Non meublée,2015,34.1,23.9,40.9
1,Saint-Thomas-d'Aquin,25,1 pièce,après 1990,Non meublée,2015,34.1,23.9,40.9
1,Invalides,26,1 pièce,après 1990,Non meublée,2015,34.1,23.9,40.9
1,Ecole-Militaire,27,1 pièce,après 1990,Non meublée,2015,34.1,23.9,40.9
1,Gros-Caillou,28,1 pièce,après 1990,Non meublée,2015,34.1,23.9,40.9
2,St-Germain-l'Auxerrois,1,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Palais-Royal,3,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Place-Vendôme,4,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Gaillon,5,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Saint-Merri,13,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Arsenal,15,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Notre-Dame,16,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Monnaie,21,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Odeon,22,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Saint-Germain-des-Près,24,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Champs-Elysés,29,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Faubourg-du-Roule,30,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Madeleine,31,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
2,Chaussée d'Antin,34,1 pièce,après 1990,Non meublée,2015,30.3,21.2,36.4
3,Europe,32,1 pièce,après 1990,Non meublée,2015,29.9,20.9,35.9
3,Muette,62,1 pièce,après 1990,Non meublée,2015,29.9,20.9,35.9
3,Porte-Dauphine,63,1 pièce,après 1990,Non meublée,2015,29.9,20.9,35.9
3,Chaillot,64,1 pièce,après 1990,Non meublée,2015,29.9,20.9,35.9
4,Vivienne,6,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Mail,7,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Bonne-Nouvelle,8,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Arts-et-Metiers,9,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Enfants-Rouges,10,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Archives,11,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Sainte-Avoie,12,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Saint-Gervais,14,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Saint-Victor,17,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Val-de-Grace,19,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
4,Sorbonne,20,1 pièce,après 1990,Non meublée,2015,28.1,19.7,33.7
5,Halles,2,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Saint-Georges,33,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Faubourg-Montmartre,35,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Rochechouart,36,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Saint-Vincent-de-Paul,37,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Porte-Saint-Denis,38,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Croulebarbe,52,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
5,Montparnasse,53,1 pièce,après 1990,Non meublée,2015,26.0,18.2,31.2
6,Necker,58,1 pièce,après 1990,Non meublée,2015,26.7,18.7,32.0
6,Ternes,65,1 pièce,après 1990,Non meublée,2015,26.7,18.7,32.0
6,Plaine de Monceau,66,1 pièce,après 1990,Non meublée,2015,26.7,18.7,32.0
7,Grenelle,59,1 pièce,après 1990,Non meublée,2015,27.9,19.5,33.5
7,Javel,60,1 pièce,après 1990,Non meublée,2015,27.9,19.5,33.5
7,Auteuil,61,1 pièce,après 1990,Non meublée,2015,27.9,19.5,33.5
8,Saint-Lambert,57,1 pièce,après 1990,Non meublée,2015,27.5,19.2,33.0
9,Picpus,46,1 pièce,après 1990,Non meublée,2015,23.4,16.4,28.1
9,Grandes-Carrières,69,1 pièce,après 1990,Non meublée,2015,23.4,16.4,28.1
9,Clignancourt,70,1 pièce,après 1990,Non meublée,2015,23.4,16.4,28.1
10,Jardin-des-Plantes,18,1 pièce,après 1990,Non meublée,2015,27.6,19.3,33.1
10,Saint-Ambroise,42,1 pièce,après 1990,Non meublée,2015,27.6,19.3,33.1
10,Sainte-Marguerite,44,1 pièce,après 1990,Non meublée,2015,27.6,19.3,33.1
10,Salpétrière,49,1 pièce,après 1990,Non meublée,2015,27.6,19.3,33.1
10,Petit-Montrouge,55,1 pièce,après 1990,Non meublée,2015,27.6,19.3,33.1
10,Batignolles,67,1 pièce,après 1990,Non meublée,2015,27.6,19.3,33.1
11,Porte-Saint-Martin,39,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Hôpital-Saint-Louis,40,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Folie-Méricourt,41,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Roquette,43,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Quinze-Vingts,48,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Parc-de-Montsouris,54,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Epinettes,68,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Goutte-d'Or,71,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
11,Belleville,77,1 pièce,après 1990,Non meublée,2015,22.8,16.0,27.4
12,Maison-Blanche,51,1 pièce,après 1990,Non meublée,2015,25.9,18.1,31.1
12,Plaisance,56,1 pièce,après 1990,Non meublée,2015,25.9,18.1,31.1
13,Gare,50,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
13,La Chapelle,72,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
13,Villette,73,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
13,Pont-de-Flandre,74,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
13,Amérique,75,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
13,Saint-Fargeau,78,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
13,Charonne,80,1 pièce,après 1990,Non meublée,2015,24.2,16.9,29.0
14,Bel-Air,45,1 pièce,après 1990,Non meublée,2015,28.2,19.7,33.8
14,Bercy,47,1 pièce,après 1990,Non meublée,2015,28.2,19.7,33.8
14,Combat,76,1 pièce,après 1990,Non meublée,2015,28.2,19.7,33.8
14,Père-Lachaise,79,1 pièce,après 1990,Non meublée,2015,28.2,19.7,33.8
1,Notre-Dame-des-Champs,23,1 pièce,après 1990,Non meublée,2016,33.8,23.7,40.6
1,Saint-Thomas-d'Aquin,25,1 pièce,après 1990,Non meublée,2016,33.8,23.7,40.6
1,Invalides,26,1 pièce,après 1990,Non meublée,2016,33.8,23.7,40.6
1,Ecole-Militaire,27,1 pièce,après 1990,Non meublée,2016,33.8,23.7,40.6
1,Gros-Caillou,28,1 pièce,après 1990,Non meublée,2016,33.8,23.7,40.6
2,St-Germain-l'Auxerrois,1,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Palais-Royal,3,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Place-Vendôme,4,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Gaillon,5,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Saint-Merri,13,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Arsenal,15,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Notre-Dame,16,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Monnaie,21,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Odeon,22,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Saint-Germain-des-Près,24,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Champs-Elysés,29,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Faubourg-du-Roule,30,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Madeleine,31,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
2,Chaussée d'Antin,34,1 pièce,après 1990,Non meublée,2016,30.4,21.3,36.5
3,Europe,32,1 pièce,après 1990,Non meublée,2016,29.9,20.9,35.9
3,Muette,62,1 pièce,après 1990,Non meublée,2016,29.9,20.9,35.9
3,Porte-Dauphine,63,1 pièce,après 1990,Non meublée,2016,29.9,20.9,35.9
3,Chaillot,64,1 pièce,après 1990,Non meublée,2016,29.9,20.9,35.9
4,Vivienne,6,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Mail,7,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Bonne-Nouvelle,8,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Arts-et-Metiers,9,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Enfants-Rouges,10,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Archives,11,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Sainte-Avoie,12,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Saint-Gervais,14,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Saint-Victor,17,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Val-de-Grace,19,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
4,Sorbonne,20,1 pièce,après 1990,Non meublée,2016,28.2,19.7,33.8
5,Halles,2,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Saint-Georges,33,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Faubourg-Montmartre,35,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Rochechouart,36,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Saint-Vincent-de-Paul,37,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Porte-Saint-Denis,38,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Croulebarbe,52,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
5,Montparnasse,53,1 pièce,après 1990,Non meublée,2016,26.1,18.3,31.3
6,Necker,58,1 pièce,après 1990,Non meublée,2016,26.8,18.8,32.2
6,Ternes,65,1 pièce,après 1990,Non meublée,2016,26.8,18.8,32.2
6,Plaine de Monceau,66,1 pièce,après 1990,Non meublée,2016,26.8,18.8,32.2
7,Grenelle,59,1 pièce,après 1990,Non meublée,2016,27.9,19.5,33.5
7,Javel,60,1 pièce,après 1990,Non meublée,2016,27.9,19.5,33.5
7,Auteuil,61,1 pièce,après 1990,Non meublée,2016,27.9,19.5,33.5
8,Saint-Lambert,57,1 pièce,après 1990,Non meublée,2016,27.1,19.0,32.5
9,Picpus,46,1 pièce,après 1990,Non meublée,2016,23.7,16.6,28.4
9,Grandes-Carrières,69,1 pièce,après 1990,Non meublée,2016,23.7,16.6,28.4
9,Clignancourt,70,1 pièce,après 1990,Non meublée,2016,23.7,16.6,28.4
10,Jardin-des-Plantes,18,1 pièce,après 1990,Non meublée,2016,27.7,19.4,33.2
10,Saint-Ambroise,42,1 pièce,après 1990,Non meublée,2016,27.7,19.4,33.2
10,Sainte-Marguerite,44,1 pièce,après 1990,Non meublée,2016,27.7,19.4,33.2
10,Salpétrière,49,1 pièce,après 1990,Non meublée,2016,27.7,19.4,33.2
10,Petit-Montrouge,55,1 pièce,après 1990,Non meublée,2016,27.7,19.4,33.2
10,Batignolles,67,1 pièce,après 1990,Non meublée,2016,27.7,19.4,33.2
11,Porte-Saint-Martin,39,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Hôpital-Saint-Louis,40,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Folie-Méricourt,41,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Roquette,43,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Quinze-Vingts,48,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Parc-de-Montsouris,54,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Epinettes,68,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
11,Goutte-d'Or,71,1 pièce,après 1990,Non meublée,2016,22.7,15.9,27.2
